IfCS,Phrase,Correct,Probablity,Attention,Distance
1,classification performance,,0.3600703179836273,"0.2032, 0.2032, 0.2032, 0.1618, 0.2286",0.7022674381732941
1,pattern matching,,0.1897621750831604,"0.2378, 0.2378, 0.2378, 0.2032, 0.0834",0.9382257796823978
1,economic game theory,,0.4612266719341278,"0.2291, 0.2291, 0.1519, 0.2046, 0.1852",0.8176433891057968
1,distributed object communication,,0.478468656539917,"0.2410, 0.2410, 0.1271, 0.1586, 0.2323",0.7494012117385864
1,quality metrics,,0.3214040994644165,"0.2197, 0.2197, 0.2197, 0.1532, 0.1878",0.774785116314888
1,n log n comparisons,,0.0,"0.2449, 0.1808, 0.1983, 0.1611, 0.2149",0.7884631007909775
1,matrix splitting,,0.4797261655330658,"0.2219, 0.2219, 0.2219, 0.1804, 0.1539",0.993305659852922
1,time complexity,,0.43496814370155334,"0.2064, 0.2064, 0.2064, 0.1654, 0.2155",0.730131208896637
1,continuous unimodal function,,0.08850276470184326,"0.2386, 0.2386, 0.1879, 0.1724, 0.1626",0.9210282862186432
1,knapsack problem,,0.17451012134552002,"0.2193, 0.2193, 0.2193, 0.1346, 0.2074",0.8748576492071152
1,portable distributed objects,,0.42251113057136536,"0.2234, 0.2234, 0.2188, 0.1326, 0.2017",0.6971624791622162
1,axiomatic set theory,,0.22701561450958252,"0.2310, 0.2310, 0.1946, 0.1614, 0.1820",0.9129715114831924
1,joint entropies,,0.0,"0.2071, 0.2071, 0.2071, 0.1513, 0.2275",0.9560722410678864
1,support vector machines,,0.4865199327468872,"0.2310, 0.2310, 0.1707, 0.1985, 0.1687",0.6459673047065735
1,descriptive statistics,,0.16811037063598633,"0.2096, 0.2096, 0.2096, 0.2051, 0.1662",0.7880958914756775
1,reward-based selection,,0.23171521723270416,"0.1971, 0.1971, 0.1971, 0.2270, 0.1817",0.8537029176950455
1,humanistic intelligence,,0.31757453083992004,"0.1900, 0.1900, 0.1900, 0.2220, 0.2081",0.7778071314096451
1,online information,,0.28076308965682983,"0.2403, 0.2403, 0.2403, 0.1208, 0.1583",0.6133410930633545
1,iterator concept,,0.49833717942237854,"0.2205, 0.2205, 0.2205, 0.2054, 0.1330",0.8134019672870636
1,conditional mutual information,,0.0310002900660038,"0.2463, 0.2463, 0.1707, 0.1530, 0.1838",0.7923843115568161
1,numerical operations,,0.21266821026802063,"0.2185, 0.2185, 0.2185, 0.2123, 0.1321",0.8578810542821884
1,nervous system,,0.4242715537548065,"0.2054, 0.2054, 0.2054, 0.2302, 0.1535",0.767600491642952
1,uniqueness theorem,,0.2875513732433319,"0.2204, 0.2204, 0.2204, 0.1528, 0.1861",0.9380317591130733
1,exact function,,0.45059287548065186,"0.2282, 0.2282, 0.2282, 0.1837, 0.1317",0.8575364947319031
1,prune and search,,0.0,"0.2404, 0.2404, 0.2197, 0.0782, 0.2211",0.8484828323125839
1,decision making problems,,0.0,"0.2423, 0.2423, 0.2280, 0.0916, 0.1957",0.8387999385595322
1,adaptive equalizer,,0.30507218837738037,"0.2134, 0.2134, 0.2134, 0.2036, 0.1562",0.8356883823871613
1,multiplexing technique,,0.22145947813987732,"0.2068, 0.2068, 0.2068, 0.1812, 0.1983",0.8373410850763321
1,runtime efficiency,,0.40751180052757263,"0.2113, 0.2113, 0.2113, 0.1563, 0.2098",0.705394059419632
1,amazon prime video,,0.4929012954235077,"0.2440, 0.2440, 0.1893, 0.1169, 0.2058",0.8723700642585754
1,pigeonhole sorting,,0.3540680706501007,"0.2040, 0.2040, 0.2040, 0.2330, 0.1551",0.9017622619867325
1,single core processors,,0.4708760380744934,"0.2141, 0.2141, 0.2086, 0.1670, 0.1963",0.7317091226577759
1,single nearest neighbor,,0.10615324974060059,"0.1728, 0.1728, 0.2155, 0.2239, 0.2149",0.9384680390357971
1,minimum degree algorithms,,0.4217018485069275,"0.2176, 0.2176, 0.2220, 0.1870, 0.1559",0.7500473260879517
1,industrial protocol,,0.4975237548351288,"0.2325, 0.2325, 0.2325, 0.1548, 0.1477",0.6384055912494659
1,adjacent vertices,,0.12701891362667084,"0.1983, 0.1983, 0.1983, 0.1783, 0.2269",0.9627114348113537
1,bitwise operation,,0.40772154927253723,"0.2334, 0.2334, 0.2334, 0.1767, 0.1231",0.8789294362068176
1,dma attack,,0.32405850291252136,"0.2170, 0.2170, 0.2170, 0.1099, 0.2390",0.8823098167777061
1,discrete mathematics,,0.4221406579017639,"0.2223, 0.2223, 0.2223, 0.1943, 0.1389",0.7996708154678345
1,eager learning,,0.428617924451828,"0.2246, 0.2246, 0.2246, 0.1995, 0.1268",0.743834912776947
1,polygraphic substitution systems,,0.4385615587234497,"0.2454, 0.2454, 0.1851, 0.1518, 0.1724",0.7438160181045532
1,analog filters,,0.4645771086215973,"0.2145, 0.2145, 0.2145, 0.2091, 0.1472",0.825563445687294
1,lookup tables,,0.45607224106788635,"0.2254, 0.2254, 0.2254, 0.1104, 0.2135",0.8126737475395203
1,arnoldi iteration,,0.16828632354736328,"0.1929, 0.1929, 0.1929, 0.2284, 0.1928",0.7422253489494324
1,counterclockwise rotation,,0.20319297909736633,"0.1969, 0.1969, 0.1969, 0.1759, 0.2333",0.9537345729768276
1,successive parabolic interpolation,,0.41254785656929016,"0.2344, 0.2344, 0.1698, 0.2121, 0.1493",0.9785442054271698
1,hurwitz stable,,0.12098963558673859,"0.1941, 0.1941, 0.1941, 0.2102, 0.2076",0.9395585991442204
1,fp discovery,,0.42470502853393555,"0.2412, 0.2412, 0.2412, 0.1533, 0.1231",0.6086243987083435
1,maximum-margin hyperplane,,0.40289822220802307,"0.1998, 0.1998, 0.1998, 0.1998, 0.2008",0.8674881011247635
1,iterative refinement,,0.26859739422798157,"0.2307, 0.2307, 0.2307, 0.1753, 0.1325",0.7224308848381042
1,k nearest neighbors,,0.1709607094526291,"0.1894, 0.1894, 0.1912, 0.2142, 0.2158",0.9733934123069048
1,degree matrix,,0.38237959146499634,"0.2102, 0.2102, 0.2102, 0.1724, 0.1971",0.8466027975082397
1,matrix equations,,0.4766586720943451,"0.2250, 0.2250, 0.2250, 0.2000, 0.1250",0.9679874517023563
1,krylov subspace,,0.36993685364723206,"0.2276, 0.2276, 0.2276, 0.1933, 0.1238",0.9129878655076027
1,markup languages,,0.40778085589408875,"0.2078, 0.2078, 0.2078, 0.1950, 0.1816",0.7743701785802841
1,hardware links,,0.3866705000400543,"0.2272, 0.2272, 0.2272, 0.1322, 0.1862",0.6870752274990082
1,transfer entropy,,0.4786825478076935,"0.2256, 0.2256, 0.2256, 0.0943, 0.2290",0.7967967838048935
1,fuzzy classification predicate,,0.34931960701942444,"0.2443, 0.2443, 0.2329, 0.2072, 0.0713",0.8366746157407761
1,modulo scheduling,,0.2865106463432312,"0.2300, 0.2300, 0.2300, 0.1376, 0.1725",0.8577289283275604
1,functional arguments,,0.2650274336338043,"0.2023, 0.2023, 0.2023, 0.1712, 0.2217",0.9451535530388355
1,data origin authentication,,0.46177938580513,"0.2488, 0.2488, 0.1873, 0.1646, 0.1505",0.8609321266412735
1,recursively dividing,,0.4576183557510376,"0.2350, 0.2350, 0.2350, 0.1668, 0.1281",0.8607188761234283
1,classic ad hoc,,0.0,"0.1872, 0.1872, 0.1752, 0.2200, 0.2304",0.8764177709817886
1,categorize unlabeled data,,0.45888379216194153,"0.2469, 0.2469, 0.2213, 0.2111, 0.0738",0.8614541590213776
1,physical qualities,,0.006082930602133274,"0.1693, 0.1693, 0.1693, 0.2485, 0.2435",0.8741080313920975
1,ecb mode,,0.26340746879577637,"0.2095, 0.2095, 0.2095, 0.1561, 0.2154",0.8324100524187088
1,hybrid merge sort,,0.27040889859199524,"0.2214, 0.2214, 0.1976, 0.1438, 0.2158",0.8225346207618713
1,desktop environment,,0.4961807429790497,"0.2218, 0.2218, 0.2218, 0.1890, 0.1455",0.6908991038799286
1,noise ratio,,0.12596723437309265,"0.1768, 0.1768, 0.1768, 0.2437, 0.2260",0.8262764513492584
1,computational physics,,0.4087294340133667,"0.2012, 0.2012, 0.2012, 0.1598, 0.2368",0.5560458600521088
1,binary dependent variable,,0.43770554661750793,"0.2432, 0.2432, 0.1939, 0.1873, 0.1323",0.8387168645858765
1,polymorphic association,,0.29042279720306396,"0.2392, 0.2392, 0.2392, 0.2110, 0.0713",0.8495725393295288
1,simple directed graphs,,0.2714252471923828,"0.2356, 0.2356, 0.1888, 0.1797, 0.1604",0.7929496318101883
1,proxy pattern,,0.29122644662857056,"0.2211, 0.2211, 0.2211, 0.1896, 0.1470",0.9115257114171982
1,predicate functor logic,,0.46801647543907166,"0.2363, 0.2363, 0.1165, 0.2078, 0.2031",0.9019370675086975
1,mathematical constructors,,0.0884733498096466,"0.2180, 0.2180, 0.2180, 0.1955, 0.1504",0.8377158492803574
1,linear dependency,,0.46901923418045044,"0.2419, 0.2419, 0.2419, 0.1696, 0.1048",0.8983345404267311
1,swarm intelligence,,0.4752911925315857,"0.2073, 0.2073, 0.2073, 0.2124, 0.1658",0.755315974354744
1,distance metric,,0.1685764342546463,"0.1899, 0.1899, 0.1899, 0.2264, 0.2039",0.8998579457402229
1,cluster centers,,0.009999971836805344,"0.2336, 0.2336, 0.2336, 0.2151, 0.0841",0.8236838132143021
1,big data applications,,0.4535370171070099,"0.2436, 0.2436, 0.2341, 0.1099, 0.1688",0.5702171325683594
1,computational statistics,,0.4335483908653259,"0.2247, 0.2247, 0.2247, 0.2016, 0.1242",0.615961879491806
1,minimum degree algorithm,,0.45419156551361084,"0.2162, 0.2162, 0.2211, 0.1869, 0.1596",0.7769344002008438
1,exception handling,,0.2808433771133423,"0.2363, 0.2363, 0.2363, 0.1261, 0.1650",0.9935449217446148
1,synthetic consciousness,,0.3570682406425476,"0.2020, 0.2020, 0.2020, 0.1943, 0.1998",0.8060187995433807
1,system level analysis,,0.3170020282268524,"0.2284, 0.2284, 0.2065, 0.2335, 0.1031",0.5568204820156097
1,dimensional vector space model implementations,,0.0,"0.2457, 0.2368, 0.2377, 0.2248, 0.0550",0.8726774603128433
1,classical backpropagation rule,,0.12607122957706451,"0.1919, 0.1919, 0.2397, 0.2235, 0.1530",0.9399640895426273
1,formal language theory,,0.42487478256225586,"0.2019, 0.2019, 0.2234, 0.1970, 0.1758",0.7314697802066803
1,graphic representation,,0.49952059984207153,"0.2153, 0.2153, 0.2153, 0.1710, 0.1830",0.7413485944271088
1,linearly independent variables,,0.2936064302921295,"0.2431, 0.2431, 0.2021, 0.2231, 0.0885",0.8972848206758499
1,vigenre cipher,,0.4670163691043854,"0.2436, 0.2436, 0.2436, 0.1086, 0.1605",0.8630024641752243
1,bernstein basis polynomials,,0.2886444628238678,"0.2421, 0.2421, 0.2174, 0.1133, 0.1851",0.9359798952937126
1,timespace tradeoffs,,0.46485763788223267,"0.2269, 0.2269, 0.2269, 0.1303, 0.1889",0.789118617773056
1,hashing problem,,0.43255746364593506,"0.2259, 0.2259, 0.2259, 0.1775, 0.1447",0.9844932081177831
1,distributed artificial intelligence systems,,0.48297595977783203,"0.2470, 0.1970, 0.1816, 0.2104, 0.1640",0.6410609185695648
1,structural induction,,0.0035016536712646484,"0.2116, 0.2116, 0.2116, 0.2364, 0.1288",0.7778372466564178
1,solving sparse linear systems,,0.2661699652671814,"0.2442, 0.2186, 0.2380, 0.1522, 0.1471",0.7932098805904388
1,significant digits,,0.0,"0.2138, 0.2138, 0.2138, 0.1345, 0.2240",0.883368730545044
1,finite element methods,,0.179792121052742,"0.2200, 0.2200, 0.2024, 0.2283, 0.1293",0.8570204824209213
1,adaptive systems,,0.47725343704223633,"0.2238, 0.2238, 0.2238, 0.2095, 0.1190",0.7392823696136475
1,training time,,0.16381371021270752,"0.2039, 0.2039, 0.2039, 0.2114, 0.1769",0.7606039345264435
1,rayleigh quotient,,0.265776664018631,"0.2215, 0.2215, 0.2215, 0.1915, 0.1439",0.9504997543990612
1,association rule learning,,0.2463637888431549,"0.2423, 0.2423, 0.1983, 0.2086, 0.1086",0.8228544294834137
1,primitive data types,,0.38043034076690674,"0.2416, 0.2416, 0.2426, 0.1065, 0.1678",0.7041106224060059
1,bounded flat surface,,0.17052163183689117,"0.2250, 0.2250, 0.1703, 0.1841, 0.1956",0.8944524228572845
1,character map,,0.39101442694664,"0.1984, 0.1984, 0.1984, 0.1819, 0.2229",0.9246112704277039
1,bit manipulations,,0.47439688444137573,"0.2126, 0.2126, 0.2126, 0.1809, 0.1812",0.7516601234674454
1,support vectors,,0.2128501534461975,"0.2191, 0.2191, 0.2191, 0.1306, 0.2120",0.8651872128248215
1,optimal solution,,0.2431577742099762,"0.2207, 0.2207, 0.2207, 0.2244, 0.1135",0.883571170270443
1,gated recurrent units,,0.24171006679534912,"0.2115, 0.2115, 0.1734, 0.1693, 0.2344",0.8158630281686783
1,spanning tree generation,,0.47296983003616333,"0.2394, 0.2394, 0.1714, 0.1702, 0.1797",0.7732693403959274
1,receive quality metric,,0.2736290991306305,"0.2339, 0.2339, 0.1527, 0.1649, 0.2146",0.7770266085863113
1,compression rate,,0.49451711773872375,"0.1920, 0.1920, 0.1920, 0.1914, 0.2327",0.8665044158697128
1,parallel solution,,0.3196468949317932,"0.2258, 0.2258, 0.2258, 0.1856, 0.1371",0.7928523123264313
1,labeled training data,,0.4026135802268982,"0.2412, 0.2412, 0.1820, 0.2254, 0.1102",0.6696979999542236
1,fibonacci search technique,,0.27910828590393066,"0.2269, 0.2269, 0.1808, 0.1739, 0.1915",0.7714154273271561
1,subrecursive hierarchies,,0.4494703710079193,"0.2145, 0.2145, 0.2145, 0.1812, 0.1754",0.8962529674172401
1,algorithm design technique,,0.40271541476249695,"0.2366, 0.2366, 0.2182, 0.1616, 0.1470",0.679436057806015
1,electronic signature,,0.33482542634010315,"0.2310, 0.2310, 0.2310, 0.1500, 0.1569",0.6980462968349457
1,decision model and notation,,0.0,"0.2477, 0.2474, 0.2380, 0.0420, 0.2249",0.7687023133039474
1,cut theorem,,0.36840254068374634,"0.2239, 0.2239, 0.2239, 0.1429, 0.1855",0.9560708962380886
1,conceptual design discipline,,0.2896236181259155,"0.1973, 0.1973, 0.2109, 0.1705, 0.2241",0.7273746728897095
1,priority queues,,0.18208181858062744,"0.1923, 0.1923, 0.1923, 0.2163, 0.2067",0.9151100441813469
1,combinatorial game theory,,0.44367799162864685,"0.2266, 0.2266, 0.1631, 0.1986, 0.1851",0.7288940846920013
1,collision resolution schemes,,0.4239620864391327,"0.2310, 0.2310, 0.2320, 0.2354, 0.0706",0.8065034002065659
1,virtual machine component,,0.38673076033592224,"0.2461, 0.2461, 0.1581, 0.2118, 0.1379",0.6302196681499481
1,number theory,,0.4224333167076111,"0.2114, 0.2114, 0.2114, 0.1912, 0.1746",0.8132842034101486
1,reverse indexes,,0.28945398330688477,"0.2134, 0.2134, 0.2134, 0.1733, 0.1864",0.8298269659280777
1,analytical hierarchy process,,0.2923923134803772,"0.2329, 0.2329, 0.2159, 0.2235, 0.0947",0.6446358859539032
1,applied mathematics,,0.1943228840827942,"0.2334, 0.2334, 0.2334, 0.1381, 0.1618",0.7854233086109161
1,character sets,,0.2603730857372284,"0.2056, 0.2056, 0.2056, 0.2084, 0.1748",0.9943915624171495
1,biased estimation,,0.2085917890071869,"0.1829, 0.1829, 0.1829, 0.2383, 0.2131",0.8543728590011597
1,edge contraction,,0.31453755497932434,"0.2046, 0.2046, 0.2046, 0.1644, 0.2217",0.9709615185856819
1,special memory allocation libraries,,0.0,"0.2447, 0.0626, 0.2237, 0.2380, 0.2311",0.7342951893806458
1,connected wireless device,,0.31982851028442383,"0.2436, 0.2436, 0.0421, 0.2275, 0.2431",0.9068948552012444
1,clique trees,,0.4418923556804657,"0.2078, 0.2078, 0.2078, 0.2082, 0.1682",0.9817282110452652
1,spatial multiplexing,,0.2548244297504425,"0.2195, 0.2195, 0.2195, 0.2197, 0.1218",0.8946071267127991
1,soft decision viterbi decoders,,0.47830668091773987,"0.2231, 0.2453, 0.2101, 0.1843, 0.1371",0.8396105170249939
1,decimal computers,,0.3633471429347992,"0.2379, 0.2379, 0.2379, 0.1643, 0.1221",0.5522959530353546
1,concurrency control,,0.4478672742843628,"0.2099, 0.2099, 0.2099, 0.1898, 0.1805",0.8459779322147369
1,immutable objects,,0.30938366055488586,"0.2193, 0.2193, 0.2193, 0.1473, 0.1949",0.8569586277008057
1,doubly linked list,,0.0,"0.2395, 0.2395, 0.1315, 0.1641, 0.2254",0.9638472497463226
1,output label,,0.2827294170856476,"0.2167, 0.2167, 0.2167, 0.2123, 0.1375",0.8624155670404434
1,caesar shift,,0.28136709332466125,"0.2077, 0.2077, 0.2077, 0.1757, 0.2010",0.9978640698827803
1,complexity bounds,,0.2669737637042999,"0.1896, 0.1896, 0.1896, 0.2155, 0.2158",0.8223248571157455
1,quantum information,,0.41886764764785767,"0.2279, 0.2279, 0.2279, 0.2336, 0.0826",0.6895623505115509
1,instruction execution time,,0.19955570995807648,"0.2362, 0.2362, 0.2324, 0.1881, 0.1070",0.6793350577354431
1,las vegas algorithms,,0.12828215956687927,"0.2388, 0.2388, 0.1230, 0.1847, 0.2146",0.7980998158454895
1,processing data streams,,0.4941338002681732,"0.2495, 0.2495, 0.2362, 0.1251, 0.1397",0.6739491522312164
1,functional presence engine,,0.307447224855423,"0.2319, 0.2319, 0.1966, 0.1666, 0.1731",0.6589422225952148
1,pooling layers,,0.385648638010025,"0.2077, 0.2077, 0.2077, 0.1831, 0.1937",0.8835524395108223
1,background assumption,,0.43830206990242004,"0.2137, 0.2137, 0.2137, 0.2025, 0.1563",0.8796902149915695
1,random subset,,0.3853903114795685,"0.2272, 0.2272, 0.2272, 0.1942, 0.1240",0.8996616676449776
1,processor time,,0.49307143688201904,"0.2320, 0.2320, 0.2320, 0.1772, 0.1269",0.6464866399765015
1,gaussian elimination,,0.4178514778614044,"0.2282, 0.2282, 0.2282, 0.1969, 0.1187",0.9403141811490059
1,integrated computational materials engineering,,0.026039455085992813,"0.2375, 0.1481, 0.2087, 0.2083, 0.1975",0.6207565665245056
1,ngh systems,,0.4612950086593628,"0.2263, 0.2263, 0.2263, 0.1867, 0.1344",0.7319006621837616
1,polynomial sequence,,0.44073182344436646,"0.2382, 0.2382, 0.2382, 0.1859, 0.0994",0.833198145031929
1,boosting methods,,0.31120115518569946,"0.2158, 0.2158, 0.2158, 0.2178, 0.1348",0.7757885605096817
1,identity matrix,,0.46555420756340027,"0.2250, 0.2250, 0.2250, 0.1107, 0.2143",0.9187984019517899
1,mutable ordered lists,,0.2568829655647278,"0.2192, 0.2192, 0.2324, 0.2205, 0.1087",0.888711966574192
1,range queries,,0.39551421999931335,"0.2192, 0.2192, 0.2192, 0.2354, 0.1069",0.8953700289130211
1,linear programming algorithm finds,,0.2939794063568115,"0.2495, 0.2340, 0.2324, 0.2248, 0.0593",0.7557253837585449
1,modern decision theory,,0.41872695088386536,"0.1999, 0.1999, 0.2357, 0.1956, 0.1688",0.8022914379835129
1,bounds checking,,0.23764383792877197,"0.2186, 0.2186, 0.2186, 0.2353, 0.1089",0.9312534183263779
1,error monitoring,,0.4394172132015228,"0.2256, 0.2256, 0.2256, 0.1450, 0.1782",0.7636858075857162
1,analog recording,,0.1887771040201187,"0.1982, 0.1982, 0.1982, 0.1917, 0.2136",0.6498318910598755
1,classification criteria,,0.06067761406302452,"0.2396, 0.2396, 0.2396, 0.2040, 0.0771",0.7407801151275635
1,unrolled linked list,,0.0,"0.2403, 0.2403, 0.1426, 0.1541, 0.2228",0.9744721055030823
1,object recognition  technical report icg,,0.2106958031654358,"0.2374, 0.1466, 0.2472, 0.1768, 0.1920",0.6332859992980957
1,conventional dynamic memory allocation libraries,,0.4985402524471283,"0.2088, 0.2142, 0.1802, 0.2152, 0.1816",0.7442850172519684
1,intelligent agents,,0.4200022518634796,"0.2295, 0.2295, 0.2295, 0.1638, 0.1476",0.7135713696479797
1,advanced message queuing protocol,,0.33273962140083313,"0.2412, 0.1325, 0.2088, 0.2186, 0.1989",0.8156225085258484
1,hopfield learning rule,,0.376968652009964,"0.2285, 0.2285, 0.2321, 0.1583, 0.1526",0.8093263506889343
1,semantic predicate,,0.3935191333293915,"0.2368, 0.2368, 0.2368, 0.1715, 0.1182",0.9037532433867455
